time,ax,ay,az
43460,2.4079503231675146,-3.971330225552354,-0.0
43470,2.435073327474676,-3.952860787302271,-0.0
43480,2.462047877000331,-3.9342154745559657,-0.0
43490,2.488872976919303,-3.915395558976783,-0.0
43500,2.5155476440444113,-3.8964023154158633,-0.0
43510,2.542070906789949,-3.8772370218020136,-0.0
43520,2.568441805134168,-3.8579009590327216,-0.0
43530,2.5946593905808237,-3.838395410866346,-0.0
43540,2.6207227261197916,-3.818721663815477,-0.0
43550,2.6466308861867742,-3.7988810070414782,-0.0
43560,2.672382956622115,-3.7788747322501943,-0.0
43570,2.697978034628752,-3.7587041335888505,-0.0
43580,2.723415228729331,-3.7383705075441465,-0.0
43590,2.74869365872249,-3.7178751528415286,-0.0
43600,2.773812455638341,-3.6972193703456635,-0.0
43610,2.7987707616931785,-3.6764044629621107,-0.0
43620,2.8235677302434206,-3.6554317355401857,-0.0
43630,2.8482025257388117,-3.6343024947770357,-0.0
43640,2.8726743236749073,-3.6130180491229034,-0.0
43650,2.896982310544867,-3.5915797086876156,-0.0
43660,2.92112568379056,-3.5699887851482632,-0.0
43670,2.9451036517530205,-3.5482465916580943,-0.0
43680,2.9689154336222545,-3.526354442756603,-0.0
43690,2.9925602593864467,-3.5043136542808484,-0.0
43700,3.0160373697805545,-3.4821255432779625,-0.0
43710,3.039346016234335,-3.4597914279188764,-0.0
43720,3.062485460819803,-3.437312627413246,-0.0
43730,3.085454976198167,-3.414690461925601,-0.0
43740,3.1082538455662196,-3.3919262524926688,-0.0
43750,3.1308813626022594,-3.36902132094194,-0.0
43760,3.153336831411508,-3.345976989811416,-0.0
43770,3.175619566471068,-3.3227945822705505,-0.0
43780,3.1977288925744585,-3.299475422042424,-0.0
43790,3.2196641447756846,-3.2760208333270695,-0.0
43800,3.2414246683329515,-3.2524321407260404,-0.0
43810,3.2630098186519447,-3.2287106691681338,-0.0
43820,3.2844189612287664,-3.2048577438363264,-0.0
43830,3.3056514715925047,-3.1808746900958793,-0.0
43840,3.326706735247488,-3.1567628334236506,-0.0
43850,3.347584147615202,-3.1325234993385602,-0.0
43860,3.3682831139759135,-3.1081580133332523,-0.0
43870,3.388803049410016,-3.083667700806915,-0.0
43880,3.4091433787391066,-3.0590538869992785,-0.0
43890,3.429303536466818,-3.0343178969257734,-0.0
43900,3.4492829667194096,-3.0094610553138468,-0.0
43910,3.46908112318616,-2.9844846865404393,-0.0
43920,3.4886974690595367,-2.9593901145705974,-0.0
43930,3.5081314769752123,-2.9341786628972533,-0.0
43940,3.527382628951889,-2.9088516544821204,-0.0
43950,3.546450416330989,-2.883410411697743,-0.0
43960,3.5653343397162005,-2.857856256270663,-0.0
43970,3.5840339089129105,-2.832190509225711,-0.0
43980,3.602548642867525,-2.806414490831417,-0.0
43990,3.6208780696067184,-2.7805295205465392,-0.0
44000,3.639021726176582,-2.754536916967679,-0.0
44010,3.656979158581735,-2.72843799777801,-0.0
44020,3.6747499217243833,-2.7022340796971003,-0.0
44030,3.692333579343353,-2.675926478431811,-0.0
44040,3.7097297039530908,-2.649516508628276,-0.0
44050,3.726937876782693,-2.6230054838249637,-0.0
44060,3.7439576877149157,-2.596394716406789,-0.0
44070,3.760788735225218,-2.5696855175602855,-0.0
44080,3.7774306263208732,-2.542879197229852,-0.0
44090,3.793882976480089,-2.515977064075002,-0.0
44100,3.810145409591223,-2.488980425428685,-0.0
44110,3.826217557892061,-2.4618905872566135,-0.0
44120,3.8420990619092024,-2.4347088541176247,-0.0
44130,3.857789570397532,-2.407436529125045,-0.0
44140,3.87328874027982,-2.3800749139090622,-0.0
44150,3.8885962365864524,-2.352625308580102,-0.0
44160,3.9037117323952906,-2.325089011693182,-0.0
44170,3.9186349087716907,-2.297467320213252,-0.0
44180,3.9333654547086896,-2.269761529481506,-0.0
44190,3.9479030670673687,-2.2419729331826628,-0.0
44200,3.962247450517389,-2.21410282331319,-0.0
44210,3.97639831747774,-2.1861524901504863,-0.0
44220,3.9903553880577083,-2.158123222223002,-0.0
44230,4.004118389998023,-2.130016306281277,-0.0
44240,4.0176870586122995,-2.1018330272699206,-0.0
44250,4.031061136728639,-2.073574668300474,-0.0
44260,4.044240374631579,-2.0452425106252137,-0.0
44270,4.057224530004213,-2.016837833611812,-0.0
44280,4.070013367870642,-1.9883619147189078,-0.0
44290,4.082606660538682,-1.959816029472543,-0.0
44300,4.09500418754288,-1.9312014514434728,-0.0
44310,4.107205735587801,-1.9025194522253195,-0.0
44320,4.119211098491656,-1.8737713014135946,-0.0
44330,4.131020077130242,-1.8449582665855484,-0.0
44340,4.14263247938119,-1.8160816132808477,-0.0
44350,4.154048120068574,-1.7871426049830834,-0.0
44360,4.165266820907855,-1.7581425031020808,-0.0
44370,4.176288410451188,-1.7290825669570213,-0.0
44380,4.187112724033062,-1.6999640537603402,-0.0
44390,4.197739603716351,-1.6707882186024274,-0.0
44400,4.208168898238725,-1.641556314437089,-0.0
44410,4.218400462959427,-1.612269592067769,-0.0
44420,4.228434159806487,-1.5829293001345404,-0.0
44430,4.238269857224304,-1.5535366851018275,-0.0
44440,4.247907430121636,-1.5240929912468628,-0.0
44450,4.257346759820031,-1.49459946064888,-0.0
44460,4.266587734002668,-1.465057333179012,-0.0
44470,4.27563024666361,-1.4354678464908959,-0.0
44480,4.284474198057531,-1.4058322360119806,-0.0
44490,4.293119494649849,-1.376151734935511,-0.0
44500,4.301566049067336,-1.3464275742131964,-0.0
44510,4.309813780049172,-1.3166609825485405,-0.0
44520,4.317862612398455,-1.2868531863908295,-0.0
44530,4.325712476934203,-1.2570054099297667,-0.0
44540,4.333363310443793,-1.2271188750907458,-0.0
44550,4.340815055635924,-1.1971948015307492,-0.0
44560,4.3480676610940385,-1.1672344066348666,-0.0
44570,4.355121081230219,-1.1372389055134133,-0.0
44580,4.361975276239631,-1.1072095109996596,-0.0
44590,4.368630212055426,-1.0771474336481346,-0.0
44600,4.375085860304158,-1.0470538817335142,-0.0
44610,4.3813421982617315,-1.016930061250079,-0.0
44620,4.387399208809831,-0.9867771759117228,-0.0
44630,4.393256880392923,-0.9565964271525216,-0.0
44640,4.398915206975724,-0.9263890141278271,-0.0
44650,4.40437418800125,-0.8961561337159005,-0.0
44660,4.409633828349359,-0.8658989805200566,-0.0
44670,4.414694138295878,-0.8356187468713252,-0.0
44680,4.419555133472216,-0.8053166228316019,-0.0
44690,4.424216834825578,-0.774993796197298,-0.0
44700,4.428679268579698,-0.744651452503464,-0.0
44710,4.432942466196124,-0.7142907750283826,-0.0
44720,4.437006464336094,-0.6839129447986273,-0.0
44730,4.44087130482292,-0.6535191405945643,-0.0
44740,4.444537034604992,-0.6231105389563003,-0.0
44750,4.448003705719305,-0.5926883141900572,-0.0
44760,4.451271375255591,-0.5622536383749718,-0.0
44770,4.454340105320993,-0.5318076813703017,-0.0
44780,4.457209963005352,-0.5013516108230394,-0.0
44790,4.459881020347035,-0.47088659217591233,-0.0
44800,4.462353354299376,-0.44041378867576814,-0.0
44810,4.46462704669768,-0.4099343613823327,-0.0
44820,4.466702184226832,-0.3794494691773309,-0.0
44830,4.4685788583894865,-0.34896026877396097,-0.0
44840,4.470257165474844,-0.3184679147267117,-0.0
44850,4.4717372065280285,-0.28797355944151565,-0.0
44860,4.473019087320064,-0.25747835318622636,-0.0
44870,4.474102918318438,-0.2269834441014108,-0.0
44880,4.474988814658273,-0.1964899782114476,-0.0
44890,4.475676896114097,-0.16599909943592203,-0.0
44900,4.476167287072226,-0.13551194960130789,-0.0
44910,4.47646011650372,-0.10502966845292566,-0.0
44920,4.476555517937998,-0.07455339366717069,-0.0
44930,4.476453629436999,-0.044084260863998075,-0.0
44940,4.476154593570006,-0.013623403619658456,-0.0
44950,4.475658557389048,0.016828046520327336,-0.0
44960,4.474965672404919,0.04726896002796243,-0.0
44970,4.474076094563813,0.07769820937934682,-0.0
44980,4.472989984224572,0.1081146690410381,-0.0
44990,4.4717075061365446,0.13851721545620954,-0.0
45000,4.47022882941806,0.16890472703061424,-0.0
45010,4.4685541275355165,0.19927608411836495,-0.0
45020,4.4666835782830825,0.22963016900753835,-0.0
45030,4.464617363763023,0.2599658659056137,-0.0
45040,4.462355670366632,0.29028206092475406,-0.0
45050,4.459898688755792,0.32057764206693967,-0.0
45060,4.4572466138451325,0.3508514992089621,-0.0
45070,4.454399644784825,0.3811025240872889,-0.0
45080,4.451357984943988,0.41132961028280757,-0.0
45090,4.448121841894698,0.44153165320545695,-0.0
45100,4.444691427396641,0.4717075500787572,-0.0
45110,4.441066957382351,0.5018561999242432,-0.0
45120,4.4372486519430945,0.5319765035458165,-0.0
45130,4.4332367353153455,0.5620673635140172,-0.0
45140,4.429031435867884,0.5921276841502311,-0.0
45150,4.4246329860895335,0.6221563715108388,-0.0
45160,4.420041622577466,0.6521523333713131,-0.0
45170,4.415257586026162,0.6821144792102759,-0.0
45180,4.410281121216961,0.7120417201935253,-0.0
45190,4.405112477008233,0.7419329691580365,-0.0
45200,4.399751906326154,0.7717871405959487,-0.0
45210,4.394199666156103,0.8016031506385473,-0.0
45220,4.38845601753466,0.8313799170402486,-0.0
45230,4.38252122554221,0.8611163591625941,-0.0
45240,4.376395559296158,0.8908113979582651,-0.0
45250,4.37007929194475,0.9204639559551286,-0.0
45260,4.363572700661491,0.9500729572403159,-0.0
45270,4.356876066640182,0.9796373274443502,-0.0
45280,4.349989675090539,1.0091559937253274,-0.0
45290,4.342913815234419,1.038627884753158,-0.0
45300,4.335648780302654,1.0680519306938838,-0.0
45310,4.328194867532463,1.0974270631940681,-0.0
45320,4.32055237816547,1.1267522153652791,-0.0
45330,4.312721617446319,1.1560263217686695,-0.0
45340,4.304702894621862,1.1852483183996554,-0.0
45350,4.296496522940958,1.2144171426727155,-0.0
45360,4.288102819654839,1.2435317334063043,-0.0
45370,4.279522106018072,1.2725910308079016,-0.0
45380,4.270754707290105,1.3015939764591975,-0.0
45390,4.2618009527373815,1.33053951330142,-0.0
45400,4.252661175636034,1.3594265856208192,-0.0
45410,4.2433357132751786,1.3882541390343206,-0.0
45420,4.233824906960743,1.4170211204753385,-0.0
45430,4.2241291020198934,1.4457264781797734,-0.0
45440,4.214248647806013,1.4743691616721992,-0.0
45450,4.204183897704255,1.502948121752239,-0.0
45460,4.193935209137659,1.5314623104811502,-0.0
45470,4.183502943573813,1.559910681168619,-0.0
45480,4.172887466532086,1.5882921883597698,-0.0
45490,4.1620891475914075,1.616605787822409,-0.0
45500,4.151108360398605,1.644850436534504,-0.0
45510,4.139945482677276,1.6730250926718977,-0.0
45520,4.128600896237201,1.7011287155962775,-0.0
45530,4.117074986984337,1.7291602658434158,-0.0
45540,4.10536814493128,1.7571187051116532,-0.0
45550,4.093480764208329,1.7850029962506828,-0.0
45560,4.08141324307504,1.8128121032505973,-0.0
45570,4.069165983932319,1.8405449912312413,-0.0
45580,4.056739393335035,1.8682006264318474,-0.0
45590,4.0441338820051635,1.895777976200996,-0.0
45600,4.031349864845431,1.923276008986873,-0.0
45610,4.018387760953484,1.9506936943278648,-0.0
45620,4.005247993636553,1.9780300028434643,-0.0
45630,3.9919309904266367,2.0052839062255328,-0.0
45640,3.9784371830961716,2.0324543772298935,-0.0
45650,3.9647670076742183,2.0595403896682924,-0.0
45660,3.950920904463097,2.0865409184006936,-0.0
45670,3.9368993180555787,2.113454939327978,-0.0
45680,3.9227026973524812,2.140281429384982,-0.0
45690,3.9083314955808097,2.167019366533946,-0.0
45700,3.893786170312332,2.1936677297583405,-0.0
45710,3.8790671834826433,2.220225499057092,-0.0
45720,3.8641750014106795,2.2466916554392142,-0.0
45730,3.8491100948187102,2.273065180918858,-0.0
45740,3.8338729388527732,2.2993450585107738,-0.0
45750,3.8184640131035605,2.3255302722262083,-0.0
45760,3.8028838016277606,2.3516198070692336,-0.0
45770,3.7871327929698277,2.377612649033518,-0.0
45780,3.7712114801841876,2.4035077850995443,-0.0
45790,3.7551203608578954,2.429304203232301,-0.0
45800,3.7388599371336833,2.4550008923794144,-0.0
45810,3.722430715733456,2.4805968424697684,-0.0
45820,3.705833207982193,2.506091044412606,-0.0
45830,3.6890679298322433,2.5314824900971002,-0.0
45840,3.672135401888052,2.5567701723924356,-0.0
45850,3.6550361494312615,2.581953085148384,-0.0
45860,3.6377707024462063,2.607030223196382,-0.0
45870,3.6203395956458095,2.6320005823511363,-0.0
45880,3.6027433684978436,2.6568631594127403,-0.0
45890,3.584982565251563,2.681616952169322,-0.0
45900,3.5670577349647177,2.7062609594002285,-0.0
45910,3.548969431530919,2.7307941808797556,-0.0
45920,3.530718213707361,2.7552156173814244,-0.0
45930,3.512304645142892,2.7795242706828134,-0.0
45940,3.4937292944064247,2.803719143570956,-0.0
45950,3.474992735015693,2.8277992398483116,-0.0
45960,3.4560955454663174,2.8517635643393033,-0.0
45970,3.4370383092612165,2.875611122897455,-0.0
45980,3.4178216149403107,2.8993409224131,-0.0
45990,3.3984460561105534,2.922951970821704,-0.0
46000,3.378912231476252,2.946443277112785,-0.0
46010,3.359220744869684,2.9698138513394357,-0.0
46020,3.3393722052820123,2.993062704628484,-0.0
46030,3.3193672268944536,3.016188849191244,-0.0
46040,3.2992064291097503,3.0391912983349347,-0.0
46050,3.2788904365838873,3.0620690664747054,-0.0
46060,3.2584198792580685,3.0848211691463154,-0.0
46070,3.2377953923909493,3.1074466230194653,-0.0
46080,3.217017616591103,3.1299444459117747,-0.0
46090,3.1960871978497307,3.1523136568034342,-0.0
46100,3.1750047875735845,3.174553275852507,-0.0
46110,3.1537710426181196,3.196662324410921,-0.0
46120,3.132386625320841,3.218639825041126,-0.0
46130,3.110852203534885,3.2404848015334604,-0.0
46140,3.089168450662741,3.262196278924172,-0.0
46150,3.067336045690203,3.2837732835141704,-0.0
46160,3.0453556732204854,3.3052148428884744,-0.0
46170,3.0232280235084836,3.3265199859363466,-0.0
46180,3.0009537924952303,3.3476877428721825,-0.0
46190,2.9785336818424586,3.368717145257074,-0.0
46200,2.955968398967353,3.3896072260211483,-0.0
46210,2.933258657077384,3.4103570194865895,-0.0
46220,2.9104051752053017,3.430965561391436,-0.0
46230,2.8874086782442228,3.451431888914102,-0.0
46240,2.8642698969828224,3.4717550406986426,-0.0
46250,2.840989568140629,3.4919340568807886,-0.0
46260,2.817568434403395,3.5119679791147265,-0.0
46270,2.7940072444585407,3.531855850600642,-0.0
46280,2.7703067530306713,3.55159671611304,-0.0
46290,2.746467720917139,3.571189622029828,-0.0
46300,2.7224909150236574,3.5906336163621893,-0.0
46310,2.698377108399942,3.6099277487852235,-0.0
46320,2.674127080275384,3.6290710706693874,-0.0
46330,2.649741616094732,3.648062635112732,-0.0
46340,2.625221507553773,3.6669014969739107,-0.0
46350,2.6005675526350163,3.68558671290602,-0.0
46360,2.575780555643352,3.7041173413912283,-0.0
46370,2.5508613272416816,3.7224924427762174,-0.0
46380,2.5258106844865087,3.7407110793084355,-0.0
46390,2.5006294508634768,3.7587723151731747,-0.0
46400,2.4753184563228543,3.7766752165314688,-0.0
46410,2.4498785373149286,3.7944188515588055,-0.0
46420,2.424310536825332,3.8120022904846853,-0.0
46430,2.3986153044102676,3.8294246056330095,-0.0
46440,2.3727936962316174,3.8466848714632906,-0.0
46450,2.34684657509194,3.8637821646127186,-0.0
46460,2.3207748104693353,3.8807155639390634,-0.0
46470,2.294579278552167,3.897484150564431,-0.0
46480,2.2682608622736224,3.914087007919855,-0.0
46490,2.241820451346118,3.9305232217907617,-0.0
46500,2.2152589422955096,3.9467918803632713,-0.0
46510,2.188577238495119,3.9628920742713616,-0.0
46520,2.161776250199561,3.978822896644909,-0.0
46530,2.13485689457834,3.994583443158568,-0.0
46540,2.1078200957492252,4.0101728120815325,-0.0
46550,2.0806667848113856,4.025590104328165,-0.0
46560,2.05339789987826,4.040834423509482,-0.0
46570,2.026014386110165,4.055904875985526,-0.0
46580,1.9985171957466261,4.070800570918614,-0.0
46590,1.9709072881383978,4.085520620327439,-0.0
46600,1.94318562977919,4.100064139142065,-0.0
46610,1.9153531943370712,4.114430245259808,-0.0
46620,1.8874109626855273,4.128618059601974,-0.0
46630,1.8593599229341846,4.1426267061715025,-0.0
46640,1.831201070459154,4.156455312111454,-0.0
46650,1.8029354079330193,4.170103007764437,-0.0
46660,1.7745639453544153,4.183568926732853,-0.0
46670,1.7460877000772137,4.196852205940072,-0.0
46680,1.7175076968392882,4.2099519856924745,-0.0
46690,1.6888249677908438,4.222867409742366,-0.0
46700,1.6600405525223032,4.2355976253517955,-0.0
46710,1.6311554980917304,4.248141783357246,-0.0
46720,1.6021708590517763,4.260499038235198,-0.0
46730,1.5730876974761363,4.272668548168598,-0.0
46740,1.5439070829855066,4.2846494751141835,-0.0
46750,1.5146300927730114,4.296440984870706,-0.0
46760,1.4852578116291022,4.308042247148023,-0.0
46770,1.4557913319659084,4.319452435637069,-0.0
46780,1.4262317538410185,4.330670728080699,-0.0
46790,1.3965801849806865,4.34169630634542,-0.0
46800,1.3668377408024373,4.352528356493965,-0.0
46810,1.3370055444370743,4.363166068858786,-0.0
46820,1.3070847267500447,4.373608638116347,-0.0
46830,1.2770764263621797,4.383855263362349,-0.0
46840,1.2469817896697681,4.393905148187765,-0.0
46850,1.2168019708639652,4.403757500755767,-0.0
46860,1.1865381319495099,4.413411533879489,-0.0
46870,1.1561914427627404,4.422866465100654,-0.0
46880,1.1257630809888932,4.432121516769037,-0.0
46890,1.0952542321786665,4.441175916122794,-0.0
46900,1.0646660897640312,4.450028895369598,-0.0
46910,1.0339998550732792,4.458679691768638,-0.0
46920,1.00325673734529,4.4671275477134476,-0.0
46930,0.9724379537429959,4.475371710815535,-0.0
46940,0.9415447293660368,4.483411433988873,-0.0
46950,0.9105782972625851,4.491245975535164,-0.0
46960,0.8795398984403202,4.498874599229945,-0.0
46970,0.8484307818765471,4.506296574409485,-0.0
46980,0.8172522045274332,4.513511176058486,-0.0
46990,0.7860054313363489,4.5205176848985555,-0.0
47000,0.7546917352413026,4.527315387477501,-0.0
47010,0.7233123971814435,4.533903576259369,-0.0
47020,0.6918687061026256,4.540281549715271,-0.0
47030,0.6603619589620096,4.546448612414975,-0.0
47040,0.628793460731689,4.55240407511925,-0.0
47050,0.5971645244013252,4.5581472548729405,-0.0
47060,0.5654764709797748,4.563677475098821,-0.0
47070,0.5337306294956907,4.568994065692149,-0.0
47080,0.5019283369970825,4.574096363115941,-0.0
47090,0.47007093854982124,4.578983710496987,-0.0
47100,0.43815978723506943,4.583655457722549,-0.0
47110,0.4061962441456204,4.588110961537751,-0.0
47120,0.37418167838113375,4.592349585643674,-0.0
47130,0.34211746704224805,4.59637070079611,-0.0
47140,0.31000499522355307,4.60017368490498,-0.0
47150,0.27784565600541006,4.60375792313441,-0.0
47160,0.24564085044460035,4.607122808003452,-0.0
47170,0.21339198756378666,4.610267739487433,-0.0
47180,0.18110048433977252,4.613192125119921,-0.0
47190,0.14876776569054204,4.615895380095294,-0.0
47200,0.11639526446106607,4.618376927371926,-0.0
47210,0.08398442140785645,4.620636197775924,-0.0
47220,0.05153668518225512,4.622672630105455,-0.0
47230,0.019053512312440644,4.624485671235646,-0.0
47240,-0.013463632815863451,4.626074776223959,-0.0
47250,-0.0460132779799927,4.627439408416199,-0.0
47260,-0.07859394314227519,4.628579039552938,-0.0
47270,-0.11120414047330893,4.629493149876502,-0.0
47280,-0.14384237437659872,4.630181228238422,-0.0
47290,-0.17650714151456773,4.630642772207357,-0.0
47300,-0.20919693083595858,4.6308772881774685,-0.0
47310,-0.24191022360463924,4.630884291477252,-0.0
47320,-0.2746454934298287,4.6306633064787786,-0.0
47330,-0.3074012062977563,4.63021386670734,-0.0
47340,-0.34017582060476953,4.62953551495149,-0.0
47350,-0.372967787191907,4.628627803373474,-0.0
47360,-0.40577554938094634,4.627490293619993,-0.0
47370,-0.43859754301194553,4.626122556933315,-0.0
47380,-0.47143219648228957,4.62452417426272,-0.0
47390,-0.5042779307872556,4.622694736376222,-0.0
47400,-0.5371331595621137,4.620633843972614,-0.0
47410,-0.5699962891257703,4.618341107793725,-0.0
47420,-0.6028657185259756,4.615816148736981,-0.0
47430,-0.6357398395861016,4.613058597968152,-0.0
47440,-0.6686170369535069,4.61006809703433,-0.0
47450,-0.7014956881494995,4.606844297977071,-0.0
47460,-0.7343741636209122,4.603386863445738,-0.0
47470,-0.7672508267932988,4.599695466810944,-0.0
47480,-0.8001240341257697,4.595769792278168,-0.0
47490,-0.8329921351674715,4.591609535001441,-0.0
47500,-0.8658534726157249,4.587214401197113,-0.0
47510,-0.8987063823758386,4.582584108257716,-0.0
47520,-0.9315491936225971,4.577718384865816,-0.0
47530,-0.9643802288634471,4.57261697110791,-0.0
47540,-0.9971978040033818,4.567279618588312,-0.0
47550,-1.0300002284115422,4.5617060905429945,-0.0
47560,-1.0627858049895385,4.555896161953383,-0.0
47570,-1.0955528302415103,4.549849619660083,-0.0
47580,-1.1282995943459202,4.543566262476475,-0.0
47590,-1.1610243812291041,4.5370459013022035,-0.0
47600,-1.1937254686405874,4.5302883592365175,-0.0
47610,-1.2264011282301588,4.5232934716914155,-0.0
47620,-1.2590496256267298,4.516061086504596,-0.0
47630,-1.2916692205189773,4.508591064052185,-0.0
47640,-1.3242581667377766,4.5008832773612,-0.0
47650,-1.3568147123404408,4.4929376122217395,-0.0
47660,-1.3893370996967576,4.484753967298861,-0.0
47670,-1.4218235655768485,4.4763322542441335,-0.0
47680,-1.4542723412408434,4.4676723978068145,-0.0
47690,-1.486681652530377,4.458774335944647,-0.0
47700,-1.5190497199619293,4.449638019934257,-0.0
47710,-1.551374758821982,4.440263414481066,-0.0
47720,-1.5836549792640338,4.430650497828781,-0.0
47730,-1.6158885864074486,4.42079926186834,-0.0
47740,-1.6480737804381635,4.41070971224638,-0.0
47750,-1.6802087567112338,4.4003818684730875,-0.0
47760,-1.7122917058552463,4.389815764029509,-0.0
47770,-1.7443208138785826,4.379011446474226,-0.0
47780,-1.7762942622775482,4.367968977549395,-0.0
47790,-1.8082102281463597,4.356688433286108,-0.0
47800,-1.8400668842889938,4.3451699041090475,-0.0
47810,-1.8718623993328984,4.333413494940395,-0.0
47820,-1.9035949378445787,4.321419325303015,-0.0
47830,-1.9352626604470329,4.309187529422798,-0.0
47840,-1.9668637239390594,4.2967182563302,-0.0
47850,-1.9983962814164238,4.284011669960922,-0.0
47860,-2.0298584823948906,4.271067949255709,-0.0
47870,-2.061248472935107,4.257887288259218,-0.0
47880,-2.0925643957693483,4.244469896217939,-0.0
47890,-2.1238043904301143,4.230815997677144,-0.0
47900,-2.154966593380576,4.21692583257681,-0.0
47910,-2.1860491381468665,4.202799656346506,-0.0
47920,-2.2170501554522186,4.188437739999202,-0.0
47930,-2.2479677733529253,4.173840370223959,-0.0
47940,-2.278800117376147,4.1590078494775,-0.0
47950,-2.309545310659533,4.143940496074584,-0.0
47960,-2.340201474092665,4.128638644277197,-0.0
47970,-2.3707667264602983,4.113102644382483,-0.0
47980,-2.401239184587428,4.097332862809423,-0.0
47990,-2.431616963486129,4.0813296821842036,-0.0
48000,-2.4618981765041896,4.06509350142425,-0.0
48010,-2.4920809354755242,4.0486247358209,-0.0
48020,-2.522163350872337,4.031923817120662,-0.0
48030,-2.5521435319590635,4.01499119360506,-0.0
48040,-2.5820195869480314,3.997827330168991,-0.0
48050,-2.6117896231568705,3.980432708397604,-0.0
48060,-2.6414517471676326,3.962807826641636,-0.0
48070,-2.6710040649876223,3.944953200091189,-0.0
48080,-2.700444682211922,3.9268693608479137,-0.0
48090,-2.7297717041875855,3.908556857995551,-0.0
48100,-2.7589832361795104,3.8900162576688344,-0.0
48110,-2.7880773835379453,3.871248143120676,-0.0
48120,-2.81705225186764,3.8522531147876444,-0.0
48130,-2.8459059471986015,3.833031790353671,-0.0
48140,-2.8746365761584527,3.813584804811966,-0.0
48150,-2.9032422461463834,3.793912810525134,-0.0
48160,-2.9317210655086368,3.7740164772833937,-0.0
48170,-2.960071143715568,3.753896492360954,-0.0
48180,-2.9882905915402027,3.7335535605704324,-0.0
48190,-3.016377521238319,3.712988404315364,-0.0
48200,-3.0443300467299883,3.6922017636406794,-0.0
48210,-3.0721462837826063,3.671194396281228,-0.0
48220,-3.0998243501953313,3.6499670777082005,-0.0
48230,-3.1273623659849545,3.628520601173512,-0.0
48240,-3.154758453573169,3.6068557777520724,-0.0
48250,-3.1820107379751925,3.5849734363819183,-0.0
48260,-3.209117346989733,3.5628744239021697,-0.0
48270,-3.236076411390289,3.5405596050888053,-0.0
48280,-3.2628860651177227,3.5180298626882087,-0.0
48290,-3.2895444454741147,3.4952860974484508,-0.0
48300,-3.3160496933178365,3.472329228148291,-0.0
48310,-3.342399953259862,3.449160191623876,-0.0
48320,-3.368593373861234,3.4257799427930773,-0.0
48330,-3.394628107831696,3.402189454677477,-0.0
48340,-3.420502312229454,3.3783897184219427,-0.0
48350,-3.4462141486620097,3.3543817433117824,-0.0
48360,-3.471761783488091,3.3301665567874554,-0.0
48370,-3.4971433880205702,3.305745204456778,-0.0
48380,-3.522357138730413,3.281118750104652,-0.0
48390,-3.5474012174515916,3.256288275700252,-0.0
48400,-3.572273811586909,3.231254881401646,-0.0
48410,-3.5969731143147428,3.2060196855578433,-0.0
48420,-3.6214973247966444,3.180583824708232,-0.0
48430,-3.6458446483857854,3.154948453579399,-0.0
48440,-3.6700132968361543,3.129114745079262,-0.0
48450,-3.6940014885125683,3.103083890288559,-0.0
48460,-3.7178074486013624,3.076857098449621,-0.0
48470,-3.741429409321787,3.050435596952417,-0.0
48480,-3.764865610138037,3.023820631317865,-0.0
48490,-3.7881142979718994,2.997013465178368,-0.0
48500,-3.8111737274159703,2.970015380255573,-0.0
48510,-3.8340421609473885,2.942827676335312,-0.0
48520,-3.8567178691420785,2.9154516712397283,-0.0
48530,-3.8791991308894263,2.8878887007965486,-0.0
48540,-3.901484233607378,2.8601401188054982,-0.0
48550,-3.923571473457884,2.8322072970018244,-0.0
48560,-3.945459155562704,2.804091625016942,-0.0
48570,-3.9671455942194624,2.7757945103361434,-0.0
48580,-3.9886291131179616,2.747317378253394,-0.0
48590,-4.009908045556682,2.718661671823169,-0.0
48600,-4.030980734659448,2.6898288518093376,-0.0
48610,-4.051845533592195,2.660820396631077,-0.0
48620,-4.072500805779798,2.6316378023057925,-0.0
48630,-4.09294492512294,2.602282582389044,-0.0
48640,-4.113176276214923,2.5727562679114544,-0.0
48650,-4.133193254558441,2.5430604073126077,-0.0
48660,-4.152994266782212,2.513196566371906,-0.0
48670,-4.172577730857458,2.483166328136386,-0.0
48680,-4.191942076314179,2.4529712928454965,-0.0
48690,-4.211085744457153,2.4226130778527986,-0.0
48700,-4.230007188581645,2.3920933175446204,-0.0
48710,-4.248704874188769,2.3614136632556284,-0.0
48720,-4.267177279200427,2.3305757831813287,-0.0
48730,-4.285422894173823,2.2995813622874794,-0.0
48740,-4.303440222515464,2.2684321022164284,-0.0
48750,-4.321227780694625,2.237129721190351,-0.0
48760,-4.338784098456206,2.2056759539114026,-0.0
48770,-4.356107719032966,2.1740725514587838,-0.0
48780,-4.373197199357036,2.142321281182702,-0.0
48790,-4.390051110270705,2.1104239265952467,-0.0
48800,-4.406668036736415,2.078382287258177,-0.0
48810,-4.423046578045906,2.046198178667615,-0.0
48820,-4.439185348028453,2.0138734321356457,-0.0
48830,-4.455082975258199,1.981409894668852,-0.0
48840,-4.470738103260443,1.9488094288437563,-0.0
48850,-4.4861493907169265,1.9160739126791964,-0.0
48860,-4.501315511669993,1.8832052395056316,-0.0
48870,-4.516235155725633,1.8502053178313995,-0.0
48880,-4.530907028255286,1.8170760712059035,-0.0
48890,-4.54532985059645,1.783819438079782,-0.0
48900,-4.559502360251954,1.7504373716620305,-0.0
