time,ax,ay,az
21630,-0.7551291301242393,-2.655969967576941,-0.0
21640,-0.7416489209650236,-2.6583068041623292,-0.0
21650,-0.728169070475005,-2.6605674384405105,-0.0
21660,-0.7146900740924945,-2.6627520025895706,-0.0
21670,-0.7012124249728746,-2.664860632465461,-0.0
21680,-0.6877366139589757,-2.666893467568052,-0.0
21690,-0.6742631295519601,-2.6688506510069816,-0.0
21700,-0.6607924578827077,-2.6707323294672625,-0.0
21710,-0.6473250826837108,-2.672538653174697,-0.0
21720,-0.6338614852614729,-2.674269775861073,-0.0
21730,-0.6204021444694148,-2.675925854729171,-0.0
21740,-0.60694753668129,-2.6775070504175797,-0.0
21750,-0.5934981357651085,-2.6790135269653397,-0.0
21760,-0.5800544130575649,-2.6804454517763894,-0.0
21770,-0.5666168373389819,-2.6818029955838822,-0.0
21780,-0.5531858748087558,-2.683086332414306,-0.0
21790,-0.5397619890613156,-2.684295639551485,-0.0
21800,-0.5263456410625871,-2.6854310975004143,-0.0
21810,-0.5129372891269671,-2.686492889950969,-0.0
21820,-0.4995373888948048,-2.6874812037414877,-0.0
21830,-0.4861463933103909,-2.6883962288222283,-0.0
21840,-0.4727647526004506,-2.689238158218705,-0.0
21850,-0.45939291425314877,-2.6900071879949383,-0.0
21860,-0.4460313229975919,-2.69070351721658,-0.0
21870,-0.4326804207838421,-2.6913273479139654,-0.0
21880,-0.41934064676342775,-2.6918788850450674,-0.0
21890,-0.4060124372703608,-2.6923583364583803,-0.0
21900,-0.3926962258026535,-2.6927659128557333,-0.0
21910,-0.37939244300433184,-2.6931018277550223,-0.0
21920,-0.3661015166479523,-2.6933662974529127,-0.0
21930,-0.35282387161761025,-2.693559540987467,-0.0
21940,-0.33955992989244566,-2.6936817801007384,-0.0
21950,-0.32631011053064146,-2.6937332392013267,-0.0
21960,-0.31307482965391403,-2.6937141453269056,-0.0
21970,-0.29985450043249146,-2.693624728106717,-0.0
21980,-0.28664953307058155,-2.6934652197240605,-0.0
21990,-0.27346033479232323,-2.693235854878758,-0.0
22000,-0.2602873098282227,-2.692936870749624,-0.0
22010,-0.2471308594020707,-2.6925685069569383,-0.0
22020,-0.2339913817183374,-2.6921310055249115,-0.0
22030,-0.2208692719500452,-2.691624610844183,-0.0
22040,-0.20776492222711468,-2.69104956963433,-0.0
22050,-0.19467872162518204,-2.690406130906401,-0.0
22060,-0.1816110561548856,-2.689694545925487,-0.0
22070,-0.16856230875161862,-2.6889150681733267,-0.0
22080,-0.15553285926574464,-2.688067953310953,-0.0
22090,-0.14252308445327475,-2.687153459141401,-0.0
22100,-0.12953335796700113,-2.6861718455724515,-0.0
22110,-0.11656405034808656,-2.6851233745794594,-0.0
22120,-0.10361552901810453,-2.684008310168224,-0.0
22130,-0.09068815827152875,-2.6828269183379505,-0.0
22140,-0.07778229926866785,-2.6815794670442803,-0.0
22150,-0.06489831002904223,-2.6802662261624066,-0.0
22160,-0.05203654542519964,-2.6788874674502647,-0.0
22170,-0.03919735717696732,-2.6774434645118452,-0.0
22180,-0.0263810938461352,-2.6759344927605677,-0.0
22190,-0.013588100831568969,-2.674360829382793,-0.0
22200,-0.0008187203647477881,-2.6727227533014153,-0.0
22210,0.011926708494275799,-2.6710205451395828,-0.0
22220,0.024647849860497867,-2.669254487184528,-0.0
22230,0.03734437102717058,-2.6674248633515347,-0.0
22240,0.05001594246859858,-2.665531959148008,-0.0
22250,0.06266223784252832,-2.6635760616376936,-0.0
22260,0.07528293399213398,-2.6615574594050306,-0.0
22270,0.0878777109476037,-2.659476442519639,-0.0
22280,0.10044625192733007,-2.6573333025009576,-0.0
22290,0.11298824333870862,-2.655128332283019,-0.0
22300,0.1255033747785485,-2.652861826179394,-0.0
22310,0.1379913390330995,-2.6505340798482893,-0.0
22320,0.15045183207769763,-2.6481453902577825,-0.0
22330,0.16288455307603703,-2.6456960556512654,-0.0
22340,0.17528920437906736,-2.6431863755130065,-0.0
22350,0.1876654915235256,-2.6406166505339326,-0.0
22360,0.2000131232301022,-2.6379871825775454,-0.0
22370,0.212331811401249,-2.635298274646048,-0.0
22380,0.22462127111863084,-2.6325502308466375,-0.0
22390,0.23688122064022624,-2.629743356357988,-0.0
22400,0.24911138139708083,-2.6268779573969256,-0.0
22410,0.26131147798971827,-2.623954341185298,-0.0
22420,0.27348123818421166,-2.620972815917027,-0.0
22430,0.2856203929079219,-2.617933690725379,-0.0
22440,0.2977286762449046,-2.614837275650426,-0.0
22450,0.3098058254309922,-2.61168388160671,-0.0
22460,0.3218515808485538,-2.608473820351123,-0.0
22470,0.333865686020939,-2.6052074044509963,-0.0
22480,0.3458478876066076,-2.6018849472523975,-0.0
22490,0.3577979353929512,-2.598506762848646,-0.0
22500,0.36971558228981083,-2.5950731660490507,-0.0
22510,0.3816005843226951,-2.591584472347866,-0.0
22520,0.3934527006257017,-2.588040997893466,-0.0
22530,0.4052716934341499,-2.5844430594577616,-0.0
22540,0.4170573280769237,-2.58079097440582,-0.0
22550,0.42880937296853433,-2.5770850606657363,-0.0
22560,0.44052759960090454,-2.5733256366987214,-0.0
22570,0.4522117825348799,-2.569513021469445,-0.0
22580,0.46386169939146893,-2.565647534416589,-0.0
22590,0.47547713084282006,-2.561729495423655,-0.0
22600,0.4870578606029384,-2.5577592247900145,-0.0
22610,0.4986036754181438,-2.5537370432021813,-0.0
22620,0.5101143650572807,-2.5496632717053536,-0.0
22630,0.5215897223016785,-2.5455382316751813,-0.0
22640,0.5330295429348684,-2.5413622447897866,-0.0
22650,0.544433625732063,-2.537135633002033,-0.0
22660,0.5558017724493995,-2.5328587185120393,-0.0
22670,0.567133787812957,-2.528531823739955,-0.0
22680,0.578429479507541,-2.5241552712989686,-0.0
22690,0.5896886581652548,-2.519729383968594,-0.0
22700,0.6009111373538459,-2.515254484668185,-0.0
22710,0.6120967335648452,-2.5107308964307244,-0.0
22720,0.6232452662014935,-2.506158942376858,-0.0
22730,0.6343565575664667,-2.5015389456891937,-0.0
22740,0.645430432849399,-2.4968712295868527,-0.0
22750,0.6564667201142116,-2.492156117300286,-0.0
22760,0.667465250286245,-2.4873939320463347,-0.0
22770,0.6784258571392106,-2.4825849970035754,-0.0
22780,0.6893483772819545,-2.4777296352879046,-0.0
22790,0.7002326501450418,-2.4728281699283974,-0.0
22800,0.7110785179671661,-2.4678809238434205,-0.0
22810,0.7218858257813898,-2.46288821981701,-0.0
22820,0.7326544214012153,-2.4578503804755205,-0.0
22830,0.7433841554064923,-2.45276772826452,-0.0
22840,0.754074881129168,-2.4476405854259617,-0.0
22850,0.7647264546388818,-2.4424692739756177,-0.0
22860,0.7753387347284075,-2.4372541156807705,-0.0
22870,0.7859115828989515,-2.4319954320381765,-0.0
22880,0.796444863345303,-2.426693544252287,-0.0
22890,0.8069384429408492,-2.421348773213733,-0.0
22900,0.8173921912224527,-2.4159614394780853,-0.0
22910,0.8278059803751979,-2.4105318632448576,-0.0
22920,0.8381796852170114,-2.4050603643367996,-0.0
22930,0.8485131831831515,-2.3995472621794236,-0.0
22940,0.858806354310589,-2.393992875780828,-0.0
22950,0.8690590812222596,-2.388397523711754,-0.0
22960,0.8792712491112116,-2.382761524085922,-0.0
22970,0.8894427457246399,-2.3770851945406286,-0.0
22980,0.8995734613478171,-2.3713688522175995,-0.0
22990,0.9096632887879202,-2.3656128137441095,-0.0
23000,0.9197121233577613,-2.3598173952143613,-0.0
23010,0.9297198628594229,-2.353982912171129,-0.0
23020,0.9396864075677974,-2.3481096795876497,-0.0
23030,0.9496116602140483,-2.342198011849793,-0.0
23040,0.9594955259689764,-2.3362482227384715,-0.0
23050,0.9693379124263127,-2.330260625412322,-0.0
23060,0.9791387295859295,-2.3242355323906354,-0.0
23070,0.988897889836978,-2.318173255536549,-0.0
23080,0.9986153079409562,-2.312074106040491,-0.0
23090,1.0082909010147083,-2.3059383944038827,-0.0
23100,1.0179245885133579,-2.299766430423091,-0.0
23110,1.0275162922131824,-2.2935585231736373,-0.0
23120,1.0370659361944297,-2.2873149809946587,-0.0
23130,1.0465734468240757,-2.2810361114736177,-0.0
23140,1.056038752738537,-2.2747222214312663,-0.0
23150,1.065461784826324,-2.2683736169068496,-0.0
23160,1.0748424762106625,-2.2619906031435746,-0.0
23170,1.0841807622320592,-2.255573484574308,-0.0
23180,1.0934765804308346,-2.249122564807531,-0.0
23190,1.1027298705296196,-2.2426381466135354,-0.0
23200,1.111940574415811,-2.2361205319108617,-0.0
23210,1.1211086361240061,-2.2295700217529846,-0.0
23220,1.1302340018183996,-2.222986916315232,-0.0
23230,1.139316619775162,-2.216371514881955,-0.0
23240,1.1483564403647892,-2.20972411583392,-0.0
23250,1.1573534160344368,-2.2030450166359543,-0.0
23260,1.1663075012902333,-2.1963345138248194,-0.0
23270,1.1752186526795836,-2.1895929029973207,-0.0
23280,1.1840868287734538,-2.182820478798649,-0.0
23290,1.1929119901486502,-2.176017534910955,-0.0
23300,1.201694099370091,-2.1691843640421546,-0.0
23310,1.2104331209730739,-2.162321257914964,-0.0
23320,1.2191290214455386,-2.1554285072561554,-0.0
23330,1.2277817692103334,-2.1485064017860522,-0.0
23340,1.236391334607481,-2.1415552302082337,-0.0
23350,1.2449576898764514,-2.134575280199473,-0.0
23360,1.2534808091384442,-2.1275668383998934,-0.0
23370,1.2619606683786724,-2.120530190403343,-0.0
23380,1.2703972454286694,-2.1134656207479887,-0.0
23390,1.2787905199486018,-2.106373412907131,-0.0
23400,1.2871404734095986,-2.0992538492802266,-0.0
23410,1.295447089076106,-2.0921072111841306,-0.0
23420,1.3037103519882518,-2.084933778844544,-0.0
23430,1.3119302489442453,-2.0777338313876874,-0.0
23440,1.3201067684827867,-2.0705076468321586,-0.0
23450,1.3282399008655161,-2.0632555020810193,-0.0
23460,1.3363296380594858,-2.0559776729140764,-0.0
23470,1.3443759737196617,-2.0486744339803717,-0.0
23480,1.3523789031714566,-2.041346058790865,-0.0
23490,1.3603384233933045,-2.033992819711333,-0.0
23500,1.3682545329992615,-2.0266149879554507,-0.0
23510,1.3761272322216513,-2.019212833578082,-0.0
23520,1.3839565228937467,-2.011786625468756,-0.0
23530,1.3917424084324936,-2.004336631345345,-0.0
23540,1.3994848938212814,-1.9968631177479308,-0.0
23550,1.4071839855927468,-1.989366350032857,-0.0
23560,1.4148396918116406,-1.981846592366979,-0.0
23570,1.422452022057729,-1.974304107722094,-0.0
23580,1.4300209874087453,-1.9667391578695512,-0.0
23590,1.4375466004234052,-1.959152003375062,-0.0
23600,1.445028875124456,-1.951542903593671,-0.0
23610,1.4524678269817943,-1.9439121166649225,-0.0
23620,1.4598634728956308,-1.936259899508191,-0.0
23630,1.4672158311797192,-1.9285865078182078,-0.0
23640,1.4745249215446317,-1.9208921960607352,-0.0
23650,1.4817907650811082,-1.913177217468439,-0.0
23660,1.489013384243455,-1.9054418240369135,-0.0
23670,1.496192802833009,-1.897686266520884,-0.0
23680,1.5033290459816682,-1.8899107944305749,-0.0
23690,1.510422140135483,-1.8821156560282428,-0.0
23700,1.5174721130383146,-1.8743010983248747,-0.0
23710,1.5244789937155598,-1.866467367077045,-0.0
23720,1.531442812457944,-1.8586147067839356,-0.0
23730,1.5383636008053827,-1.8507433606845123,-0.0
23740,1.5452413915309167,-1.8428535707548626,-0.0
23750,1.5520762186247103,-1.8349455777056758,-0.0
23760,1.5588681172781331,-1.8270196209798961,-0.0
23770,1.5656171238679044,-1.8190759387505084,-0.0
23780,1.5723232759403154,-1.8111147679184798,-0.0
23790,1.578986612195533,-1.8031363441108568,-0.0
23800,1.585607172471968,-1.795140901678996,-0.0
23810,1.592184997730729,-1.7871286736969474,-0.0
23820,1.5987201300401521,-1.779099891959978,-0.0
23830,1.6052126125604045,-1.7710547869832347,-0.0
23840,1.6116624895281748,-1.762993588000547,-0.0
23850,1.618069806241439,-1.7549165229633712,-0.0
23860,1.6244346090443074,-1.7468238185398623,-0.0
23870,1.6307569453119546,-1.7387157001140878,-0.0
23880,1.6370368634356318,-1.7305923917853663,-0.0
23890,1.6432744128077605,-1.7224541163677443,-0.0
23900,1.649469643807114,-1.7143010953895967,-0.0
23910,1.6556226077840732,-1.7061335490933516,-0.0
23920,1.661733357045985,-1.697951696435352,-0.0
23930,1.6678019448425845,-1.6897557550858269,-0.0
23940,1.673828425351525,-1.6815459414289973,-0.0
23950,1.6798128536639743,-1.6733224705632905,-0.0
23960,1.6857552857703146,-1.665085556301684,-0.0
23970,1.6916557785459212,-1.6568354111721604,-0.0
23980,1.6975143897370286,-1.6485722464182777,-0.0
23990,1.7033311779466964,-1.6402962719998604,-0.0
24000,1.7091062026208423,-1.6320076965937877,-0.0
24010,1.714839524034393,-1.623706727594914,-0.0
24020,1.7205312032774962,-1.6153935711170742,-0.0
24030,1.7261813022418506,-1.607068431994221,-0.0
24040,1.7317898836070973,-1.5987315137816438,-0.0
24050,1.7373570108273282,-1.5903830187573118,-0.0
24060,1.742882748117672,-1.5820231479233096,-0.0
24070,1.74836716044097,-1.5736521010073732,-0.0
24080,1.7538103134945546,-1.5652700764645342,-0.0
24090,1.7592122736971065,-1.5568772714788488,-0.0
24100,1.764573108175613,-1.5484738819652355,-0.0
24110,1.7698928847524207,-1.5400601025714038,-0.0
24120,1.7751716719323685,-1.531636126679871,-0.0
24130,1.78040953889003,-1.5232021464100802,-0.0
24140,1.7856065554570333,-1.5147583526206,-0.0
24150,1.7907627921094857,-1.50630493491142,-0.0
24160,1.7958783199554849,-1.4978420816263285,-0.0
24170,1.8009532107227297,-1.489369979855384,-0.0
24180,1.8059875367462153,-1.4808888154374595,-0.0
24190,1.810981370956029,-1.47239877296288,-0.0
24200,1.8159347868652411,-1.4639000357761394,-0.0
24210,1.820847858557883,-1.455392785978695,-0.0
24220,1.825720660677024,-1.4468772044318436,-0.0
24230,1.8305532684129393,-1.4383534707596726,-0.0
24240,1.835345757491375,-1.4298217633520915,-0.0
24250,1.8400982041619038,-1.4212822593679342,-0.0
24260,1.8448106851863748,-1.4127351347381365,-0.0
24270,1.8494832778274592,-1.4041805641689842,-0.0
24280,1.85411605983729,-1.3956187211454367,-0.0
24290,1.8587091094461896,-1.3870497779345115,-0.0
24300,1.8632625053514988,-1.3784739055887465,-0.0
24310,1.8677763267064968,-1.369891273949722,-0.0
24320,1.8722506531094096,-1.3613020516516505,-0.0
24330,1.8766855645925196,-1.3527064061250331,-0.0
24340,1.8810811416113637,-1.3441045036003747,-0.0
24350,1.8854374650340253,-1.3354965091119646,-0.0
24360,1.8897546161305196,-1.3268825865017149,-0.0
24370,1.8940326765622721,-1.3182628984230604,-0.0
24380,1.8982717283716886,-1.3096376063449149,-0.0
24390,1.9024718539718193,-1.3010068705556854,-0.0
24400,1.906633136136113,-1.2923708501673408,-0.0
24410,1.9107556579882667,-1.2837297031195365,-0.0
24420,1.9148395029921637,-1.2750835861837926,-0.0
24430,1.918884754941905,-1.2664326549677212,-0.0
24440,1.922891497951933,-1.2577770639193084,-0.0
24450,1.9268598164472428,-1.2491169663312438,-0.0
24460,1.9307897951536928,-1.240452514345301,-0.0
24470,1.9346815190883915,-1.2317838589567607,-0.0
24480,1.9385350735501936,-1.2231111500188885,-0.0
24490,1.9423505441102686,-1.2144345362474505,-0.0
24500,1.946128016602771,-1.2057541652252763,-0.0
24510,1.9498675771155976,-1.1970701834068684,-0.0
24520,1.9535693119812287,-1.1883827361230468,-0.0
24530,1.9572333077676647,-1.17969196758564,-0.0
24540,1.9608596512694514,-1.1709980208922175,-0.0
24550,1.9644484294987865,-1.162301038030854,-0.0
24560,1.9679997296767273,-1.1536011598849432,-0.0
24570,1.9715136392244694,-1.1448985262380351,-0.0
24580,1.9749902457547295,-1.1361932757787223,-0.0
24590,1.9784296370632026,-1.1274855461055533,-0.0
24600,1.9818319011201124,-1.1187754737319817,-0.0
24610,1.9851971260618502,-1.1100631940913526,-0.0
24620,1.9885254001826884,-1.1013488415419146,-0.0
24630,1.9918168119265973,-1.0926325493718703,-0.0
24640,1.9950714498791322,-1.0839144498044528,-0.0
24650,1.9982894027594105,-1.0751946740030314,-0.0
24660,2.0014707594121766,-1.0664733520762502,-0.0
24670,2.0046156087999454,-1.0577506130831902,-0.0
24680,2.007724039995235,-1.0490265850385607,-0.0
24690,2.0107961421728775,-1.040301394917916,-0.0
24700,2.0138320046024196,-1.0315751686628996,-0.0
24710,2.016831716640597,-1.0228480311865074,-0.0
24720,2.019795367723898,-1.0141201063783805,-0.0
24730,2.0227230473612066,-1.0053915171101178,-0.0
24740,2.0256148451265257,-0.9966623852406103,-0.0
24750,2.028470850651786,-0.9879328316213994,-0.0
24760,2.031291153619723,-0.9792029761020491,-0.0
24770,2.0340758437568556,-0.9704729375355482,-0.0
24780,2.0368250108265213,-0.9617428337837217,-0.0
24790,2.0395387446220044,-0.9530127817226641,-0.0
24800,2.0422171349597398,-0.9442828972481923,-0.0
24810,2.044860271672596,-0.9355532952813107,-0.0
24820,2.04746824460323,-0.9268240897736959,-0.0
24830,2.050041143597531,-0.9180953937131953,-0.0
24840,2.052579058498128,-0.909367319129339,-0.0
24850,2.0550820791379842,-0.9006399770988672,-0.0
24860,2.0575502953340647,-0.8919134777512722,-0.0
24870,2.0599837968810757,-0.8831879302743482,-0.0
24880,2.06238267354528,-0.8744634429197562,-0.0
24890,2.064747015058395,-0.8657401230086013,-0.0
24900,2.0670769111115566,-0.8570180769370181,-0.0
24910,2.069372451349357,-0.8482974101817662,-0.0
24920,2.071633725363957,-0.8395782273058349,-0.0
24930,2.0738608226892805,-0.83086063196406,-0.0
24940,2.0760538327952602,-0.8221447269087429,-0.0
24950,2.078212845082182,-0.8134306139952829,-0.0
24960,2.080337948875074,-0.8047183941878118,-0.0
24970,2.0824292334181855,-0.7960081675648369,-0.0
24980,2.084486787869532,-0.7873000333248924,-0.0
24990,2.086510701295502,-0.7785940897921895,-0.0
25000,2.0885010626655465,-0.7698904344222778,-0.0
25010,2.090457960846926,-0.761189163807707,-0.0
25020,2.092381484599528,-0.7524903736836926,-0.0
25030,2.0942717225707645,-0.7437941589337874,-0.0
25040,2.0961287632905217,-0.7351006135955528,-0.0
25050,2.097952695166179,-0.7264098308662306,-0.0
25060,2.0997436064777086,-0.7177219031084231,-0.0
25070,2.101501585372821,-0.7090369218557658,-0.0
25080,2.103226719862194,-0.7003549778186081,-0.0
25090,2.104919097814755,-0.6916761608896891,-0.0
25100,2.106578806953035,-0.6830005601498162,-0.0
25110,2.108205934848579,-0.674328263873541,-0.0
25120,2.1098005689174304,-0.6656593595348339,-0.0
25130,2.1113627964156736,-0.6569939338127615,-0.0
25140,2.112892704435034,-0.6483320725971538,-0.0
25150,2.114390379898553,-0.6396738609942779,-0.0
25160,2.115855909556308,-0.6310193833325005,-0.0
25170,2.1172893799812145,-0.622368723167955,-0.0
25180,2.1186908775648674,-0.6137219632901986,-0.0
25190,2.1200604885134613,-0.6050791857278687,-0.0
25200,2.1213982988437534,-0.5964404717543331,-0.0
25210,2.122704394379106,-0.5878059018933384,-0.0
25220,2.123978860745567,-0.5791755559246488,-0.0
25230,2.1252217833680276,-0.570549512889684,-0.0
25240,2.1264332474664203,-0.5619278510971463,-0.0
25250,2.1276133380519893,-0.5533106481286463,-0.0
25260,2.1287621399236145,-0.5446979808443195,-0.0
25270,2.1298797376641816,-0.5360899253884356,-0.0
25280,2.130966215637023,-0.5274865571950013,-0.0
25290,2.1320216579824085,-0.518887950993357,-0.0
25300,2.133046148614086,-0.5102941808137634,-0.0
25310,2.1340397712158867,-0.5017053199929806,-0.0
25320,2.1350026092383767,-0.49312144117984,-0.0
25330,2.135934745895565,-0.4845426163408055,-0.0
25340,2.13683626416167,-0.4759689167655276,-0.0
25350,2.1377072467679277,-0.46740041307238694,-0.0
25360,2.138547776199466,-0.4588371752140293,-0.0
25370,2.1393579346922182,-0.45027927248288896,-0.0
25380,2.140137804229899,-0.44172677351670514,-0.0
25390,2.1408874665410225,-0.43317974630402467,-0.0
25400,2.1416070030959764,-0.424638258189696,-0.0
25410,2.1422964951041474,-0.41610237588035276,-0.0
25420,2.1429560235110956,-0.40757216544988556,-0.0
25430,2.1435856689957666,-0.3990476923449013,-0.0
25440,2.1441855119677777,-0.3905290213901741,-0.0
25450,2.144755632564726,-0.3820162167940813,-0.0
25460,2.1452961106495634,-0.3735093421540302,-0.0
25470,2.1458070258080104,-0.36500846046187047,-0.0
25480,2.1462884573460137,-0.3565136341092952,-0.0
25490,2.1467404842872675,-0.3480249248932311,-0.0
25500,2.1471631853707587,-0.3395423940212126,-0.0
25510,2.1475566390483722,-0.331066102116745,-0.0
25520,2.147920923482541,-0.32259610922465587,-0.0
25530,2.1482561165439376,-0.31413247481643053,-0.0
25540,2.14856229580921,-0.30567525779553617,-0.0
25550,2.1488395385587644,-0.2972245165027309,-0.0
25560,2.1490879217745924,-0.2887803087213608,-0.0
25570,2.1493075221381335,-0.2803426916826407,-0.0
25580,2.1494984160281994,-0.2719117220709248,-0.0
25590,2.149660679518914,-0.2634874560289577,-0.0
25600,2.149794388377724,-0.25506994916311687,-0.0
25610,2.1498996180634284,-0.24665925654863638,-0.0
25620,2.1499764437242623,-0.23825543273481808,-0.0
25630,2.1500249401960194,-0.22985853175022802,-0.0
25640,2.1500451820002118,-0.22146860710787736,-0.0
25650,2.1500372433422745,-0.21308571181038855,-0.0
25660,2.1500011981098064,-0.20470989835514738,-0.0
25670,2.149937119870854,-0.19634121873943855,-0.0
25680,2.1498450818722272,-0.18797972446556666,-0.0
25690,2.149725157037871,-0.17962546654596243,-0.0
25700,2.1495774179672478,-0.1712784955082718,-0.0
25710,2.1494019369337836,-0.1629388614004313,-0.0
25720,2.1491987858833452,-0.15460661379572713,-0.0
25730,2.148968036432738,-0.14628180179783778,-0.0
25740,2.1487097598682694,-0.13796447404586235,-0.0
25750,2.148424027144324,-0.12965467871933165,-0.0
25760,2.148110908881986,-0.12135246354320409,-0.0
25770,2.147770475367699,-0.11305787579284561,-0.0
25780,2.147402796551958,-0.10477096229899312,-0.0
25790,2.147007942048032,-0.09649176945270196,-0.0
25800,2.1465859811307295,-0.08822034321027741,-0.0
25810,2.1461369827352015,-0.07995672909819,-0.0
25820,2.1456610154557607,-0.07170097221797384,-0.0
25830,2.1451581475447536,-0.06345311725110947,-0.0
25840,2.1446284469114576,-0.05521320846388988,-0.0
25850,2.1440719811210105,-0.04698128971227013,-0.0
25860,2.143488817393381,-0.03875740444670068,-0.0
25870,2.142879022602351,-0.03054159571694388,-0.0
25880,2.1422426632745624,-0.02233390617687444,-0.0
25890,2.1415798055885653,-0.01413437808926283,-0.0
25900,2.140890515373912,-0.0059430533305423775,-0.0
25910,2.1401748581102837,0.002240026604440277,-0.0
25920,2.1394328989266422,0.01041482059769141,-0.0
25930,2.1386647026004146,0.018581287903353075,-0.0
25940,2.137870333556709,0.026739388143002602,-0.0
25950,2.1370498558675606,0.03488908130096882,-0.0
25960,2.1362033332512014,0.0430303277196649,-0.0
25970,2.13533082907137,0.051163088094937956,-0.0
25980,2.134432406336643,0.059287323471435324,-0.0
25990,2.1335081276997925,0.06740299523798746,-0.0
26000,2.1325580554571832,0.07551006512300769,-0.0
26010,2.131582251548184,0.08360849518990845,-0.0
26020,2.1305807775546217,0.0916982478325346,-0.0
26030,2.129553694700248,0.0997792857706128,-0.0
26040,2.1285010638502446,0.10785157204521817,-0.0
26050,2.127422945510752,0.11591507001425724,-0.0
26060,2.126319399828422,0.12396974334796765,-0.0
26070,2.1251904865900015,0.13201555602443463,-0.0
26080,2.124036265221942,0.1400524723251238,-0.0
26090,2.1228567947900308,0.14808045683043086,-0.0
26100,2.12165213399905,0.1560994744152473,-0.0
26110,2.120422341192466,0.16410949024454363,-0.0
26120,2.1191674743521363,0.1721104697689681,-0.0
26130,2.117887591098048,0.18010237872046259,-0.0
26140,2.116582748688076,0.1880851831078947,-0.0
26150,2.115253004017767,0.196058849212706,-0.0
26160,2.1138984136201504,0.20402334358457727,-0.0
26170,2.11251903366557,0.2119786330371096,-0.0
26180,2.111114919961544,0.2199246846435222,-0.0
26190,2.1096861279526387,0.2278614657323658,-0.0
26200,2.1082327127203766,0.23578894388325322,-0.0
26210,2.106754728983166,0.24370708692260565,-0.0
26220,2.1052522310962436,0.2516158629194147,-0.0
26230,2.103725273051649,0.25951524018102107,-0.0
26240,2.1021739084782225,0.2674051872489096,-0.0
26250,2.1005981906416182,0.2752856728945192,-0.0
26260,2.0989981724443436,0.28315666611506995,-0.0
26270,2.0973739064258208,0.2910181361294055,-0.0
26280,2.0957254447624654,0.29887005237385067,-0.0
26290,2.094052839267793,0.30671238449808663,-0.0
26300,2.0923561413925453,0.3145451023610405,-0.0
26310,2.0906354022248284,0.32236817602679013,-0.0
26320,2.0888906724902827,0.3301815757604861,-0.0
26330,2.087122002552275,0.33798527202428863,-0.0
26340,2.085329442412094,0.3457792354733187,-0.0
26350,2.0835130417091863,0.353563436951627,-0.0
26360,2.0816728497213974,0.36133784748817627,-0.0
26370,2.079808915365245,0.36910243829284,-0.0
26380,2.0779212871961996,0.3768571807524165,-0.0
26390,2.0760100134089896,0.3846020464266563,-0.0
26400,2.074075141837933,0.39233700704430857,-0.0
26410,2.0721167199572736,0.4000620344991777,-0.0
26420,2.070134794881548,0.40777710084619884,-0.0
26430,2.0681294133659653,0.4154821782975261,-0.0
26440,2.06610062180681,0.4231772392186373,-0.0
26450,2.064048466241855,0.43086225612445117,-0.0
26460,2.061972992350806,0.43853720167546256,-0.0
26470,2.059874245455746,0.44620204867388785,-0.0
26480,2.0577522705216196,0.45385677005983005,-0.0
26490,2.055607112156712,0.4615013389074537,-0.0
26500,2.053438814613164,0.46913572842117757,-0.0
26510,2.0512474217874943,0.4767599119318798,-0.0
26520,2.0490329772211453,0.4843738628931183,-0.0
26530,2.046795524101038,0.4919775548773644,-0.0
26540,2.044535105260152,0.49957096157225167,-0.0
26550,2.042251763178118,0.5071540567768377,-0.0
26560,2.0399455399818263,0.5147268143978806,-0.0
26570,2.0376164774460594,0.5222892084461297,-0.0
26580,2.035264616994129,0.5298412130326285,-0.0
26590,2.0328899996985363,0.5373828023650328,-0.0
26600,2.0304926662816527,0.5449139507439423,-0.0
26610,2.0280726571164065,0.5524346325592446,-0.0
26620,2.0256300122269937,0.5599448222864751,-0.0
26630,2.023164771289599,0.5674444944831861,-0.0
26640,2.020676973633138,0.574933623785335,-0.0
26650,2.018166658240011,0.5824121849036793,-0.0
26660,2.0156338637468703,0.5898801526201906,-0.0
26670,2.0130786284454145,0.5973375017844783,-0.0
26680,2.0105009902831785,0.6047842073102256,-0.0
26690,2.007900986864357,0.612220244171642,-0.0
26700,2.0052786554506357,0.6196455873999251,-0.0
26710,2.002634032962034,0.6270602120797372,-0.0
26720,1.9999671559777648,0.6344640933456919,-0.0
26730,1.9972780607371199,0.6418572063788591,-0.0
26740,1.9945667831403464,0.6492395264032743,-0.0
26750,1.9918333587495662,0.6566110286824681,-0.0
26760,1.9890778227896813,0.663971688516001,-0.0
26770,1.9863002101493206,0.6713214812360178,-0.0
26780,1.9835005553817757,0.6786603822038056,-0.0
26790,1.9806788927059775,0.6859883668063744,-0.0
26800,1.9778352560074588,0.693305410453038,-0.0
26810,1.9749696788393538,0.700611488572016,-0.0
26820,1.9720821944233988,0.7079065766070433,-0.0
26830,1.9691728356509526,0.7151906500139924,-0.0
26840,1.9662416350840277,0.7224636842575066,-0.0
26850,1.9632886249563353,0.7297256548076455,-0.0
26860,1.9603138371743511,0.7369765371365439,-0.0
26870,1.957317303318377,0.744216306715075,-0.0
26880,1.9542990546436418,0.7514449390095361,-0.0
26890,1.9512591220813915,0.7586624094783341,-0.0
26900,1.9481975362400068,0.7658686935686907,-0.0
26910,1.9451143274061333,0.7730637667133539,-0.0
